,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,76,72,77,79,81,83,87,89,89,89,90,90,90
Reserves,2560,2386,2813,3081,3593,4246,6796,7588,6040,6488,6448,6654,4315
Borrowings,10414,11534,12948,23540,27773,33379,48964,46148,36657,28436,22768,21791,20243
Other Liabilities,1495,2238,2352,3780,5537,7115,7473,10076,11230,11121,13758,15346,16483
Total Liabilities,14545,16229,18190,30481,36985,44823,63321,63900,54016,46134,43063,43882,41130
Fixed Assets,560,496,481,559,664,637,1055,1265,2345,1781,1597,1367,1339
CWIP,102,2,53,106,30,101,42,44,43,13,20,25,2
Investments,1401,1211,2126,2792,2696,6878,7887,12713,10012,12882,14139,17162,12133
Other Assets,12482,14520,15530,27023,33594,37208,54336,49879,41615,31458,27307,25327,27657
Total Assets,14545,16229,18190,30481,36985,44823,63321,63900,54016,46134,43063,43882,41130
