,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,26,6,8,-15,19,-2,30
Cash from Investing Activity,-19,2,-63,-5,-6,-5,-34
Cash from Financing Activity,-1,-2,42,21,0,-4,16
Net Cash Flow,5,6,-14,1,12,-11,12
