,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.21,52.91,54.1,54.1,54.1,54.1,57.56,57.56
DIIs,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
Public,46.57,46.87,45.68,45.68,45.68,45.68,42.22,42.22
No. of Shareholders,6840.0,6796.0,6785.0,6790.0,6743.0,6830.0,6752.0,6735.0
