,2022-06-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.08,2.94,7.0,10.02,36.43
Expenses,5.96,2.97,7.17,9.74,37.95
Operating Profit,-0.88,-0.03,-0.17,0.28,-1.52
OPM %,-17.32,-1.02,-2.43,2.79,-4.17
Other Income,0.93,0.55,0.22,0.0,1.68
Interest,0.0,0.03,0.04,0.02,0.04
Depreciation,0.07,0.07,0.08,0.05,0.1
Profit before tax,-0.02,0.42,-0.07,0.21,0.02
Tax %,-100.0,-11.9,71.43,33.33,-350.0
Net Profit,-0.04,0.47,-0.02,0.15,0.08
EPS in Rs,0.03,1.51,-0.07,0.47,0.3
