,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,38.31,38.31,40.39,40.1,38.86,38.27,38.27,41.59,41.59
DIIs,0.29,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Government,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.25,0.25
Public,60.83,60.85,59.05,59.34,60.58,61.17,61.17,58.16,58.16
No. of Shareholders,2355.0,2390.0,2283.0,2284.0,2312.0,2317.0,2374.0,2846.0,3298.0
