,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.92,29.14,31.67,31.43,47.67,33.73,37.75,60.12,75.25,76.3,92.12,84.94,80.27
Expenses,23.99,28.05,30.63,30.8,46.75,35.43,38.88,58.92,73.37,74.02,87.09,81.32,76.96
Operating Profit,0.93,1.09,1.04,0.63,0.92,-1.7,-1.13,1.2,1.88,2.28,5.03,3.62,3.31
OPM %,3.73,3.74,3.28,2.0,1.93,-5.04,-2.99,2.0,2.5,2.99,5.46,4.26,4.12
Other Income,0.31,0.48,0.25,0.31,0.55,0.3,0.38,0.34,0.34,0.35,0.5,0.4,0.53
Interest,0.13,0.13,0.16,0.21,0.29,0.26,0.38,0.46,0.56,0.75,0.87,0.76,0.76
Depreciation,0.38,0.39,0.4,0.48,0.51,0.55,0.58,0.55,0.63,0.82,1.08,0.87,1.06
Profit before tax,0.73,1.05,0.73,0.25,0.67,-2.21,-1.71,0.53,1.03,1.06,3.58,2.39,2.02
Tax %,23.29,10.48,19.18,12.0,34.33,24.43,22.81,28.3,25.24,24.53,23.18,25.52,26.24
Net Profit,0.56,0.94,0.59,0.22,0.44,-1.67,-1.32,0.38,0.77,0.8,2.75,1.78,1.49
EPS in Rs,2.34,3.92,2.46,0.92,1.84,-6.97,-5.51,1.58,3.21,3.34,11.47,7.42,6.21
