,2015-03-01,2016-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4.63,-0.73,-0.32,-0.41,-0.39,-0.3,-0.33,-0.32
Cash from Investing Activity,-4.98,0.05,-0.03,0.03,0.4,0.32,0.32,0.34
Cash from Financing Activity,0.4,0.38,0.35,0.37,0.0,0.0,0.0,0.0
Net Cash Flow,0.05,-0.3,0.0,-0.01,0.01,0.02,-0.01,0.02
