,2015-03-01,2016-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,117.92,231.63,354.86,194.67,191.62,144.48,169.15,177.82
Inventory Days,193.24,365.0,,22.81,,36.5,456.25,730.0
Days Payable,0.0,0.0,,0.0,,0.0,0.0,0.0
Cash Conversion Cycle,311.16,596.63,354.86,217.48,191.62,180.98,625.4,907.82
Working Capital Days,2302.31,3418.37,3558.75,2293.42,255.50,121.67,222.56,252.69
ROCE %,,-0.8,,3.61,1.23,3.28,2.86,2.96
