,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.73,48.81,52.23,59.46,57.27,66.38,74.61,84.56,69.58,71.64,83.2,79.72,75.78
Expenses,38.6,42.82,46.19,51.8,52.78,61.12,66.34,75.15,65.23,66.39,75.62,74.69,70.36
Operating Profit,6.13,5.99,6.04,7.66,4.49,5.26,8.27,9.41,4.35,5.25,7.58,5.03,5.42
OPM %,13.7,12.27,11.56,12.88,7.84,7.92,11.08,11.13,6.25,7.33,9.11,6.31,7.15
Other Income,0.44,0.26,0.14,0.33,0.61,0.12,0.09,0.13,0.25,0.01,-0.03,0.27,0.23
Interest,1.41,1.41,1.59,1.35,1.32,1.37,1.56,1.63,1.46,1.73,2.02,2.04,2.12
Depreciation,1.09,1.12,1.13,1.18,1.19,1.23,1.22,1.23,1.26,1.39,1.39,1.42,1.46
Profit before tax,4.07,3.72,3.46,5.46,2.59,2.78,5.58,6.68,1.88,2.14,4.14,1.84,2.07
Tax %,21.62,32.8,36.42,32.42,5.02,26.26,40.68,22.75,18.09,15.42,20.29,26.63,27.05
Net Profit,3.19,2.49,2.2,3.69,2.46,2.05,3.3,5.16,1.54,1.81,3.3,1.35,1.5
EPS in Rs,2.64,2.06,1.82,3.06,2.04,1.7,2.73,4.27,1.28,1.5,2.73,1.12,1.24
