,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24.89,24.89,24.89,24.89,24.89,24.89,24.89,24.89,24.89,24.89,24.89,24.89,39.83
Reserves,15.65,15.94,16.03,16.11,15.9,15.6,14.83,45.54,43.46,26.11,26.7,24.05,7.38
Borrowings,2.51,0.01,2.01,1.06,0.61,2.31,0.0,0.2,0.02,0.02,0.02,0.07,0.15
Other Liabilities,4.55,4.92,1.65,1.62,0.48,1.6,1.09,3.88,0.36,0.58,3.65,0.4,0.58
Total Liabilities,47.6,45.76,44.58,43.68,41.88,44.4,40.81,74.51,68.73,51.6,55.26,49.41,47.94
Fixed Assets,1.44,1.47,1.2,0.92,0.6900000000000001,0.53,0.43,0.33,0.39,0.3,0.49,0.42,0.38
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,7.25,10.36,11.05,11.02,11.78,14.75,11.63,36.2,34.87,11.04,10.45,7.78,6.07
Other Assets,38.91,33.93,32.33,31.74,29.41,29.12,28.75,37.98,33.47,40.26,44.32,41.21,41.49
Total Assets,47.6,45.76,44.58,43.68,41.88,44.4,40.81,74.51,68.73,51.6,55.26,49.41,47.94
