,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,123.0,120.0,144.0,133.0,153.0,165.0,257.0,277.0,306.0,332.0,394.0,443.0,533.0
Expenses,65.0,74.0,81.0,72.0,89.0,119.0,279.0,222.0,224.0,209.0,260.0,293.0,299.0
Operating Profit,58.0,46.0,64.0,61.0,63.0,45.0,-22.0,55.0,82.0,123.0,135.0,150.0,234.0
OPM %,47.0,38.0,44.0,46.0,41.0,27.0,-9.0,20.0,27.0,37.0,34.0,34.0,44.0
Other Income,4.0,3.0,4.0,4.0,4.0,9.0,3.0,3.0,78.0,16.0,7.0,7.0,4.0
Interest,61.0,60.0,60.0,66.0,70.0,72.0,122.0,164.0,145.0,164.0,164.0,213.0,243.0
Depreciation,5.0,4.0,5.0,4.0,4.0,4.0,9.0,9.0,10.0,10.0,9.0,13.0,17.0
Profit before tax,-4.0,-15.0,3.0,-5.0,-7.0,-23.0,-150.0,-114.0,5.0,-34.0,-30.0,-68.0,-20.0
Tax %,-64.0,-0.0,296.0,-26.0,-75.0,-37.0,6.0,-0.0,192.0,-11.0,32.0,6.0,-39.0
Net Profit,-6.0,-15.0,-6.0,-7.0,-12.0,-31.0,-140.0,-115.0,-5.0,-38.0,-21.0,-64.0,-28.0
EPS in Rs,-0.17,-0.39,-0.28,-0.25,-0.41,-0.61,-2.98,-1.66,-0.41,-0.68,-0.78,-1.19,-0.56
