,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,42,42,42,42,42,42,42,42,42,42,42.0
Reserves,212,226,215,239,277,275,290,558,580,538,633,552,462.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,156,156,
Borrowings,190,186,214,254,334,391,1143,1821,1762,1943,5958,5129,7832.0
Other Liabilities,86,117,146,226,283,416,555,420,544,637,5863,6018,6029.0
Total Liabilities,494,536,617,760,936,1123,2029,2840,2928,3160,12495,11740,14365.0
Fixed Assets,116,107,104,78,85,110,167,175,187,169,405,510,416.0
CWIP,0,0,0,2,0,0,4,0,0,0,0,5,155.0
Investments,13,13,13,39,37,51,101,164,47,78,2867,2517,3367.0
Other Assets,365,416,499,642,814,963,1758,2501,2695,2913,9222,8707,10427.0
Total Assets,494,536,617,760,936,1123,2029,2840,2928,3160,12495,11740,14365.0
