,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,316.0,828.0,790.0,284.0,754.0,832.0,823.0,913.0,689.0,1629.0,961.0,910.0,1217.0
Expenses,130.0,446.0,417.0,159.0,381.0,500.0,472.0,421.0,378.0,689.0,593.0,436.0,579.0
Operating Profit,186.0,382.0,374.0,125.0,373.0,332.0,352.0,492.0,310.0,940.0,369.0,474.0,638.0
OPM %,59.0,46.0,47.0,44.0,49.0,40.0,43.0,54.0,45.0,58.0,38.0,52.0,52.0
Other Income,11.0,9.0,11.0,12.0,16.0,250.0,20.0,67.0,124.0,36.0,94.0,25.0,28.0
Interest,18.0,20.0,20.0,17.0,17.0,20.0,32.0,33.0,36.0,38.0,62.0,62.0,56.0
Depreciation,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
Profit before tax,169.0,361.0,355.0,110.0,362.0,551.0,331.0,517.0,388.0,929.0,391.0,426.0,599.0
Tax %,18.0,21.0,19.0,26.0,26.0,15.0,30.0,22.0,18.0,24.0,-23.0,25.0,24.0
Net Profit,138.0,287.0,287.0,81.0,267.0,468.0,232.0,403.0,319.0,703.0,480.0,322.0,457.0
EPS in Rs,3.79,7.88,7.89,2.22,7.33,12.86,6.39,11.09,8.76,19.32,13.21,8.85,12.56
