,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,32.83,32.83,33.69,33.7,33.7
FIIs,2.66,2.71,1.2,0.01,0.23
DIIs,0.0,0.0,0.39,0.0,0.0
Government,0.0,0.0,0.01,0.0,0.0
Public,64.51,64.46,64.71,66.29,66.07
No. of Shareholders,11598.0,11628.0,151453.0,141577.0,159310.0
