,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,0,0,0,0,8,11,11,21,21,21
Reserves,0,0,0,0,0,0,1,5,10,12,5,14,21
Borrowings,0,0,0,0,0,1,3,13,7,9,9,27,0
Other Liabilities,0,1,1,6,4,8,15,14,25,45,61,53,84
Total Liabilities,1,1,1,6,5,9,19,40,53,76,97,115,126
Fixed Assets,0,0,0,0,0,0,1,3,4,4,6,8,8
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,3,5,0
Other Assets,1,1,1,6,4,9,18,37,48,71,88,102,118
Total Assets,1,1,1,6,5,9,19,40,53,76,97,115,126
