,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.01,68.43,65.22,65.81,65.69
FIIs,0.0,0.0,0.0,0.0,0.16
Public,32.99,31.57,34.78,34.19,34.16
No. of Shareholders,90.0,76.0,49736.0,49455.0,49760.0
