,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,3,9,6,12,10,10,9,11,4,36,6
Cash from Investing Activity,0,-1,-1,-1,-33,-36,-6,-2,4,-3,-14,-14
Cash from Financing Activity,0,-2,-8,-5,22,26,-4,-7,-15,1,-21,8
Net Cash Flow,0,0,0,0,0,0,0,-1,0,2,0,0
