,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.75,0.73,0.73,0.75,0.79,0.74,0.72,0.66,0.00,0.00,0.06,0.00,0.00
Expenses,0.4,0.36,0.39,0.36,0.4,0.36,0.62,0.77,0.16,0.11,0.1,0.05,0.07
Operating Profit,0.35,0.37,0.34,0.39,0.39,0.38,0.1,-0.11,-0.16,-0.11,-0.04,-0.05,-0.07
OPM %,46.67,50.68,46.58,52.0,49.37,51.35,13.89,-16.67,,,-66.67,,
Other Income,0.0,0.24,0.02,0.01,0.0,0.0,0.02,8.34,0.65,0.91,0.71,0.63,0.69
Interest,0.12,0.1,0.1,0.06,0.02,0.02,0.01,0.01,0.00,0.00,0.0,0.00,0.00
Depreciation,0.38,0.38,0.38,0.35,0.35,0.35,0.35,0.23,0.00,0.00,0.0,0.00,0.00
Profit before tax,-0.15,0.13,-0.12,-0.01,0.02,0.01,-0.24,7.99,0.49,0.80,0.67,0.58,0.62
Tax %,40.0,38.46,41.67,0.0,50.0,0.0,20.83,12.77,24.49,23.75,17.91,25.86,22.58
Net Profit,-0.09,0.08,-0.08,-0.01,0.01,0.01,-0.18,6.97,0.37,0.61,0.55,0.43,0.48
EPS in Rs,-0.09,0.08,-0.08,-0.01,0.01,0.01,-0.17,6.72,0.36,0.59,0.53,0.41,0.46
