,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,292.76,88.83,113.36,60.73
Inventory Days,795.9,111.43,43.15,76.45
Days Payable,20.28,32.98,30.44,57.7
Cash Conversion Cycle,1068.39,167.28,126.07,79.49
Working Capital Days,1273.7,225.75,87.67,64.72
ROCE %,,0.66,19.52,74.49
