,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.56,-1.49,0.04,6.72
Cash from Investing Activity,-2.67,-2.55,-1.39,-4.48
Cash from Financing Activity,3.09,4.25,1.49,-2.39
Net Cash Flow,-0.14,0.21,0.14,-0.16
