,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,-14,21,-74,-203,-382,-3,35,-98,-396,-452
Cash from Investing Activity,28,21,20,4,1,4,-4,0,0,-3,-5
Cash from Financing Activity,-34,-58,-36,84,182,380,9,-14,111,362,476
Net Cash Flow,-7,-51,6,13,-19,2,3,21,13,-37,19
