,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.00,0.00,0.00,0.00,0.00,167.90,9.12,0.0,127.75,0.00,0.00,203.97
Inventory Days,0.00,0.00,0.00,0.00,0.00,0.00,0.00,438.0,0.00,0.00,0.00,0.00
Days Payable,,,,,,,,474.5,,,,
Cash Conversion Cycle,0.00,0.00,0.00,0.00,0.00,167.90,9.12,-36.5,127.75,0.00,0.00,203.97
Working Capital Days,182.50,277.40,1426.82,846.14,574.88,350.40,18.25,73.0,127.75,6.82,44.51,279.12
ROCE %,1.72,2.71,2.98,0.49,-1.14,-2.31,1.50,0.66,-1.31,-2.66,-3.95,-3.76
