,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.87,25.51,30.55,31.38,30.44,34.18,34.56,31.01,32.39,25.38,22.46,24.28,27.46
Expenses,17.19,23.66,26.73,29.28,28.28,31.83,31.9,28.95,30.55,24.04,20.7,22.77,25.68
Operating Profit,0.68,1.85,3.82,2.1,2.16,2.35,2.66,2.06,1.84,1.34,1.76,1.51,1.78
OPM %,3.81,7.25,12.5,6.69,7.1,6.88,7.7,6.64,5.68,5.28,7.84,6.22,6.48
Other Income,0.05,0.06,0.04,0.02,-3.78,0.04,0.39,0.15,0.06,-0.04,-0.27,0.1,0.06
Interest,0.75,0.56,0.79,0.54,0.56,0.68,0.63,0.79,0.79,0.33,0.71,0.58,0.71
Depreciation,0.42,0.42,1.03,0.7,0.5,0.56,0.5,0.67,0.59,0.52,0.61,0.54,0.52
Profit before tax,-0.44,0.93,2.04,0.88,-2.68,1.15,1.92,0.75,0.52,0.45,0.17,0.49,0.61
Tax %,15.91,-2.15,15.69,26.14,14.18,-4.35,21.88,25.33,23.08,26.67,-5.88,34.69,26.23
Net Profit,-0.37,0.95,1.72,0.65,-2.3,1.2,1.5,0.56,0.4,0.33,0.18,0.31,0.45
EPS in Rs,-0.44,1.13,2.05,0.78,-2.75,1.43,1.79,0.67,0.48,0.39,0.21,0.37,0.54
