,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.46,43.49,43.5,43.5,43.5,42.6,42.6,42.6
DIIs,0.19,0.19,0.19,0.19,0.0,0.0,0.0,0.0
Public,56.36,56.32,56.31,56.31,56.5,57.4,57.41,57.4
No. of Shareholders,7436.0,7074.0,6946.0,6830.0,5084.0,5053.0,5272.0,5124.0
