,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,25.97,28.66,21.0,11.86,16.45,16.84,16.45,14.83,16.28,16.51,16.87,19.7,19.35
Expenses,25.26,27.57,21.45,12.68,15.61,15.63,16.27,14.24,15.23,15.46,16.45,18.53,18.57
Operating Profit,0.71,1.09,-0.45,-0.82,0.84,1.21,0.18,0.59,1.05,1.05,0.42,1.17,0.78
OPM %,2.73,3.8,-2.14,-6.91,5.11,7.19,1.09,3.98,6.45,6.36,2.49,5.94,4.03
Other Income,0.01,0.03,0.13,0.02,0.03,0.08,1.87,0.01,0.05,0.08,0.23,0.04,0.06
Interest,0.49,0.49,0.49,0.4,0.43,0.42,0.38,0.26,0.29,0.32,0.28,0.23,0.26
Depreciation,0.1,0.1,0.14,0.11,0.11,0.12,0.06,0.1,0.12,0.13,0.01,0.09,0.09
Profit before tax,0.13,0.53,-0.95,-1.31,0.33,0.75,1.61,0.24,0.69,0.68,0.36,0.89,0.49
Tax %,-7.69,-11.32,-2.11,0.0,0.0,0.0,23.6,25.0,30.43,26.47,44.44,25.84,30.61
Net Profit,0.14,0.59,-0.97,-1.31,0.33,0.75,1.23,0.18,0.48,0.5,0.2,0.66,0.34
EPS in Rs,0.08,0.32,-0.53,-0.72,0.18,0.41,0.68,0.1,0.26,0.27,0.11,0.36,0.19
