,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,131.57,72.03,43.46,27.61,15.54,12.43,13.86,9.12,6.93,7.1,8.26,11.3,5.99
Expenses,209.84,108.03,151.52,51.06,51.56,26.76,42.2,27.25,23.31,23.9,30.41,22.32,21.39
Operating Profit,-78.27,-36.0,-108.06,-23.45,-36.02,-14.33,-28.34,-18.13,-16.38,-16.8,-22.15,-11.02,-15.4
OPM %,-59.49,-49.98,-248.64,-84.93,-231.79,-115.29,-204.47,-198.79,-236.36,-236.62,-268.16,-97.52,-257.1
Other Income,10.97,14.31,78.56,70.21,52.76,9.81,10.27,9.7,6.75,4.01,16.77,5.42,20.5
Interest,15.25,11.7,9.56,5.63,3.13,2.62,2.32,1.4,0.32,0.12,0.09,0.15,0.12
Depreciation,1.16,0.93,0.8,0.55,0.54,0.2,0.18,0.15,0.14,0.16,0.13,0.14,0.14
Profit before tax,-83.71,-34.32,-39.86,40.58,13.07,-7.34,-20.57,-9.98,-10.09,-13.07,-5.6,-5.89,4.84
Tax %,0.0,0.0,-4.97,0.0,0.0,0.0,-5.93,0.0,0.0,0.0,-0.89,0.0,0.0
Net Profit,-83.71,-34.32,-41.84,40.58,13.07,-7.34,-21.79,-9.98,-10.09,-13.07,-5.65,-5.89,4.84
EPS in Rs,-2.54,-1.04,-1.27,1.23,0.4,-0.22,-0.66,-0.3,-0.31,-0.4,-0.17,-0.18,0.15
