,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.49,73.49,73.53,73.55,73.55,73.55,73.55,73.55,73.55
Public,26.51,26.51,26.47,26.45,26.45,26.45,26.45,26.45,26.44
No. of Shareholders,921.0,925.0,940.0,901.0,927.0,928.0,1162.0,1292.0,1288.0
