,2012-12-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01
Debtor Days,0.0,0.0,0,6,5,5,6,12,24
Inventory Days,37.0,37.0,50,238,106,117,125,128,292
Days Payable,161.0,26.0,39,159,79,91,89,134,300
Cash Conversion Cycle,-123.0,11.0,12,85,32,31,42,6,15
Working Capital Days,-124.0,5.0,1,125,59,56,71,92,236
ROCE %,,,-283,4,17,20,18,12,-14
