,2022-03-01,2023-03-01,2023-09-01
Promoters,86.5,86.5,86.48
FIIs,1.21,1.61,1.68
DIIs,5.36,4.84,4.72
Public,6.93,7.05,7.1
No. of Shareholders,497703.0,431871.0,404493.0
