,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.49,86.48
FIIs,1.85,1.54,1.21,2.12,2.34,2.01,1.61,1.68,1.68
DIIs,4.54,4.95,5.36,4.38,4.2,4.66,4.84,4.69,4.72
Public,7.11,7.01,6.93,7.0,6.95,6.83,7.05,7.15,7.1
No. of Shareholders,676493.0,534844.0,497703.0,479937.0,464493.0,445337.0,431871.0,418859.0,404493.0
