,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,20.0,12,7,12,9,7,7
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,20.0,12,7,12,9,7,7
Working Capital Days,-18.0,-10,7,-1,-25,-5,11
ROCE %,,49,52,50,45,45,33
