,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-06-01
Promoters,41.01,27.64,27.62,27.62,14.71,14.71,14.71
FIIs,2.96,0.0,0.0,0.0,0.06,0.06,0.06
DIIs,0.62,0.15,0.01,0.01,0.01,0.01,0.01
Public,55.4,72.2,72.38,72.38,85.22,85.22,85.22
No. of Shareholders,17954.0,23170.0,20303.0,19087.0,19430.0,19430.0,19430.0
