,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.54,6.11,9.55,5.33
Cash from Investing Activity,-0.18,-0.71,-3.37,-1.42
Cash from Financing Activity,0.67,-4.87,-6.55,-3.78
Net Cash Flow,-0.05,0.53,-0.37,0.14
