,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.65,74.65,74.65,74.65,74.65,74.65,74.64,74.64,74.64,74.64,74.64,74.64
FIIs,0.93,0.98,1.11,0.93,0.94,0.92,0.63,0.61,0.59,0.56,0.6,0.57
DIIs,2.12,1.77,1.76,0.6,0.48,0.48,0.43,0.35,0.35,0.35,0.35,0.21
Public,22.3,22.6,22.48,23.82,23.93,23.95,24.29,24.39,24.4,24.43,24.4,24.57
No. of Shareholders,50435.0,49474.0,49077.0,49209.0,49251.0,51749.0,50947.0,50234.0,49456.0,48875.0,48092.0,48294.0
