,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,5,5,6
Reserves,68,84,85,64,55,92,111,131,165
Borrowings,0,0,0,0,0,0,6,26,63
Other Liabilities,2,2,3,2,4,6,10,43,61
Total Liabilities,73,90,92,70,63,103,132,205,294
Fixed Assets,1,1,1,1,1,6,10,31,92
CWIP,0,0,0,0,0,0,7,1,1
Investments,33,48,49,30,24,40,54,62,54
Other Assets,40,41,42,39,38,58,60,112,147
Total Assets,73,90,92,70,63,103,132,205,294
