,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,0,0,223,413
Inventory Days,,,,,,,13,12
Days Payable,,,,,,,88,221
Cash Conversion Cycle,0.0,0,0,0,0,0,148,204
Working Capital Days,14600.0,20379,19236,15483,4356,6440,183,260
ROCE %,,2,1,4,-1,12,17,3
