,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,39,44,39,39,38,34,37,30,25,33,21,20
Inventory Days,106,121,109,94,55,45,76,45,101,85,55,68
Days Payable,29,34,29,28,32,26,30,27,28,39,27,22
Cash Conversion Cycle,116,131,119,105,61,54,83,49,98,79,49,67
Working Capital Days,78,87,83,76,58,51,70,40,73,54,37,52
ROCE %,16,15,12,15,14,12,13,19,8,7,19,15
