,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,38,16,31,65,86,40,11,126,-61,116,144,41
Cash from Investing Activity,-54,-38,-22,-22,-30,-29,-43,-146,-92,-68,-85,-43
Cash from Financing Activity,13,23,-4,-31,-59,-21,42,18,151,-50,-60,2
Net Cash Flow,-4,2,6,12,-3,-10,11,-2,-2,-2,0,0
