,2011-03-01,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0,-2,9,-9,-17,3,12,24,8
Cash from Investing Activity,0,0,0,-5,-10,-35,-12,-20,-11,-21,-3
Cash from Financing Activity,0,0,0,8,2,44,29,18,5,-9,0
Net Cash Flow,0,0,0,1,1,0,0,1,6,-6,6
