,2011-03-01,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,0.0,0,69,63,61,61,50,67
Inventory Days,,,,190.0,95,106,139,157,207,135,143
Days Payable,,,,190.0,695,148,98,55,86,78,102
Cash Conversion Cycle,,,,0.0,-601,26,105,163,183,107,108
Working Capital Days,,,,461.0,-281,48,87,118,126,86,105
ROCE %,,0,0,,6,28,14,8,10,12,11
