,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,10,10,10,10,10,10,10,10,10,10,10
Reserves,689,885,1111,1278,1513,1857,2141,2464,2453,2894,5069,3231,2393
Borrowings,1679,1482,1090,1497,1461,1665,7593,10022,12314,12853,16593,25789,26403
Other Liabilities,1834,1907,2345,2740,3233,3785,5016,5674,5835,7551,8662,10093,14087
Total Liabilities,4212,4283,4555,5525,6216,7317,14761,18170,20612,23309,30334,39123,42893
Fixed Assets,1772,1980,1909,2040,2468,2851,3627,4030,4460,4850,6339,6931,6081
CWIP,270,48,57,102,69,101,396,756,1017,1050,560,821,314
Investments,358,410,499,601,1055,1333,607,618,472,673,644,1022,1140
Other Assets,1812,1845,2090,2782,2624,3032,10131,12766,14663,16735,22790,30348,35357
Total Assets,4212,4283,4555,5525,6216,7317,14761,18170,20612,23309,30334,39123,42893
