,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.92,74.92,74.92,74.92,74.92,74.92,71.64,73.22
FIIs,17.19,19.99,20.63,20.69,20.3,20.57,21.04,17.74
DIIs,3.2,2.63,2.57,2.57,2.55,3.21,3.8,3.87
Public,4.69,2.46,1.88,1.82,2.23,1.3,3.51,5.17
No. of Shareholders,57168.0,51685.0,42663.0,42441.0,75527.0,88941.0,322851.0,421057.0
