,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98,61.98
Public,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.01
No. of Shareholders,3469.0,3424.0,3479.0,3393.0,3378.0,3765.0,5221.0,4821.0,5575.0
