,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.08,2.15,2.3,2.31,2.27,2.39,1.48,2.07,2.43,3.81,0.84,1.81,2.26
Expenses,0.35,0.36,3.05,1.33,1.08,0.84,2.49,1.04,0.33,0.44,0.23,0.44,0.15
Operating Profit,1.73,1.79,-0.75,0.98,1.19,1.55,-1.01,1.03,2.1,3.37,0.61,1.37,2.11
OPM %,83.17,83.26,-32.61,42.42,52.42,64.85,-68.24,49.76,86.42,88.45,72.62,75.69,93.36
Other Income,-0.26,-0.26,1.7,0.0,0.1,0.02,0.34,0.01,0.43,0.37,0.0,0.0,0.02
Interest,0.38,0.32,0.03,0.29,0.28,0.19,0.26,0.21,0.31,0.41,0.19,0.27,0.44
Depreciation,0.05,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.01,0.01,0.01
Profit before tax,1.04,1.16,0.89,0.65,0.97,1.34,-0.97,0.79,2.18,3.29,0.41,1.09,1.68
Tax %,34.62,15.52,31.46,0.0,-19.59,32.09,72.16,27.85,36.24,14.89,34.15,24.77,19.05
Net Profit,0.68,0.98,0.6,0.65,1.15,0.91,-0.28,0.57,1.39,2.79,0.27,0.82,1.36
EPS in Rs,0.91,1.31,0.8,0.87,1.53,1.21,-0.37,0.76,1.85,3.72,0.36,1.09,1.81
