,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,10,18,21,8,7,11,11,5,2,5,2,3
Inventory Days,1,1,3,3,2,3,3,2,1,2,0,0
Days Payable,7,15,16,5,5,7,7,2,0,2,1,1
Cash Conversion Cycle,4,3,8,6,4,7,7,4,3,5,2,2
Working Capital Days,3,3,8,7,6,10,11,7,4,6,-2,-2
ROCE %,10,9,10,9,11,10,40,-8,-6,-1,16,5
