,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.23,54.23,54.23,54.23,54.23,54.23,54.33,54.33
DIIs,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
Public,45.63,45.63,45.63,45.63,45.63,45.63,45.53,45.53
No. of Shareholders,3429.0,4142.0,4304.0,4303.0,3925.0,3896.0,3857.0,4332.0
