,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,65.87,65.87,59.67,59.96,60.04,53.46
FIIs,4.62,3.86,2.71,2.63,2.63,2.99
DIIs,2.45,1.51,1.46,1.41,0.3,0.01
Public,27.06,28.75,36.16,36.01,37.01,43.53
No. of Shareholders,11958.0,12330.0,11720.0,11394.0,11935.0,12691.0
