,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,5,5,5,5,7,7
Reserves,2,4,7,6,7,8,10,23,26
Borrowings,5,10,20,14,20,22,25,22,24
Other Liabilities,20,72,60,65,56,46,37,47,72
Total Liabilities,27,87,89,91,88,81,77,100,128
Fixed Assets,2,2,8,8,8,12,14,16,16
CWIP,0,0,0,1,3,0,0,1,3
Investments,0,0,0,0,0,0,0,0,0
Other Assets,25,85,81,81,77,69,63,83,110
Total Assets,27,87,89,91,88,81,77,100,128
