,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.55,57.55,57.55,57.55,57.55,57.55,57.55,57.55,57.55
FIIs,0.0,0.0,0.16,0.12,0.29,0.36,0.38,0.53,0.53
DIIs,0.25,0.25,1.36,1.39,2.28,1.23,0.25,0.25,0.26
Public,42.2,42.2,40.93,40.94,39.88,40.87,41.82,41.67,41.65
No. of Shareholders,5512.0,6288.0,6074.0,6063.0,6181.0,8721.0,13709.0,12588.0,13626.0
