,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.58,8.64,5.95,2.03,0.21,0.00,0.01,0.01,0.00,0.00,5.71,0.00,0.00
Expenses,10.52,12.72,11.5,3.39,1.83,1.70,2.7,1.17,1.31,1.35,1.67,1.10,1.09
Operating Profit,-5.94,-4.08,-5.55,-1.36,-1.62,-1.70,-2.69,-1.16,-1.31,-1.35,4.04,-1.10,-1.09
OPM %,-129.69,-47.22,-93.28,-67.0,-771.43,,-26900.0,-11600.0,,,70.75,,
Other Income,2.8,0.33,7.57,0.27,0.31,0.66,1.31,0.78,0.53,0.41,0.53,0.87,0.17
Interest,1.02,1.13,0.04,0.6,0.64,0.64,0.67,0.67,0.68,0.66,0.65,0.65,0.65
Depreciation,0.92,0.92,0.9,0.83,0.84,0.83,0.8,0.8,0.81,0.79,0.76,0.74,0.72
Profit before tax,-5.08,-5.8,1.08,-2.52,-2.79,-2.51,-2.85,-1.85,-2.27,-2.39,3.16,-1.62,-2.29
Tax %,9.06,-10.69,25.0,0.0,0.0,0.00,-36.14,2.16,1.32,7.11,-17.09,2.47,10.92
Net Profit,-4.63,-6.42,0.81,-2.52,-2.78,-2.51,-3.89,-1.81,-2.24,-2.22,3.7,-1.58,-2.04
EPS in Rs,-5.29,-7.34,0.93,-2.88,-3.18,-2.87,-4.45,-2.07,-2.56,-2.54,4.23,-1.81,-2.33
