,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.16,20.55,23.24,10.75,26.48,16.68,25.65,14.68,20.2,27.05,30.89,23.63,17.75
Expenses,14.64,13.98,14.54,8.0,13.23,11.21,17.64,10.46,14.05,16.19,21.03,14.98,13.11
Operating Profit,15.52,6.57,8.7,2.75,13.25,5.47,8.01,4.22,6.15,10.86,9.86,8.65,4.64
OPM %,51.46,31.97,37.44,25.58,50.04,32.79,31.23,28.75,30.45,40.15,31.92,36.61,26.14
Other Income,0.05,0.01,0.03,0.05,0.04,0.05,0.04,0.02,0.04,0.03,0.65,0.43,0.57
Interest,1.29,1.25,1.42,0.93,1.03,0.86,0.96,0.65,0.71,0.88,0.91,0.74,0.5
Depreciation,0.27,0.28,0.3,0.28,0.29,0.28,0.28,0.29,0.3,0.31,0.3,0.31,0.3
Profit before tax,14.01,5.05,7.01,1.59,11.97,4.38,6.81,3.3,5.18,9.7,9.3,8.03,4.41
Tax %,24.34,17.43,26.68,27.04,26.4,26.26,30.1,25.45,25.87,25.57,25.16,25.9,26.08
Net Profit,10.6,4.18,5.14,1.17,8.81,3.22,4.75,2.46,3.85,7.22,6.97,5.95,3.26
EPS in Rs,11.78,4.64,5.71,1.3,9.79,3.58,5.28,2.73,4.3,8.05,7.78,6.64,3.64
