,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,2,2,2,2,2,2,2,2,2,2
Reserves,16,17,10,7,0,13,16,17,22,40,54,72,78
Borrowings,27,33,40,39,28,34,40,39,33,35,25,21,14
Other Liabilities,22,15,24,20,23,31,26,25,19,18,19,21,16
Total Liabilities,67,66,76,69,53,80,84,83,75,94,99,115,110
Fixed Assets,21,20,18,17,15,34,33,32,31,31,30,38,38
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,1
Investments,1,1,1,1,0,1,1,1,1,1,1,1,2
Other Assets,46,46,57,52,38,46,50,50,43,62,68,76,70
Total Assets,67,66,76,69,53,80,84,83,75,94,99,115,110
