,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,65,64,185,117,116,108,90,130,54,85,90,113
Inventory Days,325,242,652,452,410,369,336,435,412,406,498,433
Days Payable,99,29,201,152,198,238,187,246,104,65,57,32
Cash Conversion Cycle,291,278,636,416,328,239,239,319,363,427,531,513
Working Capital Days,158,156,406,249,162,129,149,164,152,205,222,226
ROCE %,12,10,-9,-9,-19,16,20,11,25,44,36,37
