,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.47,3.54,4.26,4.21,3.54,4.69,4.68,4.79,5.11,3.15,4.16,3.83,3.9
Expenses,2.58,3.43,3.91,3.81,3.34,4.35,5.29,4.47,4.97,3.25,4.05,3.7,3.79
Operating Profit,-0.11,0.11,0.35,0.4,0.2,0.34,-0.61,0.32,0.14,-0.1,0.11,0.13,0.11
OPM %,-4.45,3.11,8.22,9.5,5.65,7.25,-13.03,6.68,2.74,-3.17,2.64,3.39,2.82
Other Income,-0.0,-0.0,-0.0,-0.0,0.02,-0.0,-0.0,-0.0,0.01,0.01,-0.0,-0.0,-0.0
Interest,0.05,0.05,0.05,0.05,0.06,0.06,0.02,0.05,0.06,0.07,0.03,0.04,0.08
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.02
Profit before tax,-0.17,0.05,0.29,0.34,0.15,0.27,-0.64,0.26,0.06,-0.18,0.06,0.07,0.01
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-0.17,0.05,0.29,0.34,0.14,0.26,-0.65,0.26,0.06,-0.17,0.06,0.08,0.02
EPS in Rs,-0.17,0.05,0.29,0.34,0.14,0.26,-0.66,0.26,0.06,-0.17,0.06,0.08,0.02
