,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,395.0,441.0,510.0,542.0,528.0,510.0,542.0,566.0,538.0,551.0,598.0,744.0,700.0
Expenses,312.0,361.0,394.0,417.0,416.0,450.0,452.0,501.0,519.0,549.0,511.0,677.0,627.0
Operating Profit,83.0,80.0,116.0,125.0,112.0,60.0,90.0,65.0,19.0,2.0,87.0,67.0,74.0
OPM %,21.0,18.0,23.0,23.0,21.0,12.0,17.0,11.0,4.0,0.0,15.0,9.0,11.0
Other Income,1.0,4.0,23.0,8.0,1.0,2.0,14.0,5.0,5.0,21.0,7.0,13.0,6.0
Interest,13.0,12.0,7.0,10.0,9.0,8.0,7.0,9.0,11.0,9.0,9.0,13.0,13.0
Depreciation,23.0,23.0,22.0,22.0,22.0,22.0,21.0,23.0,21.0,23.0,22.0,22.0,23.0
Profit before tax,47.0,49.0,109.0,101.0,83.0,32.0,77.0,37.0,-8.0,-9.0,64.0,46.0,45.0
Tax %,35.0,35.0,16.0,11.0,21.0,20.0,23.0,-14.0,151.0,-31.0,14.0,-8.0,-8.0
Net Profit,30.0,32.0,90.0,89.0,65.0,25.0,60.0,43.0,4.0,-11.0,56.0,50.0,50.0
EPS in Rs,2.31,2.57,5.83,5.65,4.16,1.71,3.07,1.94,-0.4,-0.78,2.48,2.35,2.53
