,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,0.25,0.25,6.74,9.35,14.02
Reserves,-0.05,-0.04,0.0,2.34,5.18,0.77
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.04,0.06,0.25,0.86,0.81,0.34
Total Liabilities,0.24,0.27,0.5,9.94,15.34,15.13
Fixed Assets,0.0,0.0,0.0,0.03,0.05,0.05
CWIP,0.0,0.0,0.0,0.0,3.49,7.04
Investments,0.0,0.0,0.0,1.7000000000000002,1.3,0.22
Other Assets,0.24,0.27,0.5,8.21,10.5,7.82
Total Assets,0.24,0.27,0.5,9.94,15.34,15.13
