,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,54.48,188.03,378.52,18.02,36.5
Inventory Days,0.0,-0.00,158.7,14.29,59.59
Days Payable,,,380.87,41.78,55.87
Cash Conversion Cycle,54.48,188.03,156.34,-9.46,40.22
Working Capital Days,76.27,210.15,216.3,603.83,1257.22
ROCE %,,9.76,4.35,2.14,2.63
