,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-2.02,-0.48,-1.37,-3.2,0,-4.42,3.73,-1.59,4.74
Cash from Investing Activity,,,-0.24,-0.41,-0.99,0.84,0,0.32,-0.46,0.89,-2.83
Cash from Financing Activity,,,2.04,1.07,3.58,9.22,0,3.51,-3.96,0.45,-1.75
Net Cash Flow,,,-0.22,0.18,1.22,6.85,0,-0.59,-0.6900000000000001,-0.25,0.17
