,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,73.28,73.28,73.28,73.28,73.28,73.28
Public,26.72,26.72,26.72,26.72,26.72,26.73
No. of Shareholders,136.0,126.0,121.0,117.0,115.0,117.0
