,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,25.42,15.67,0.0,0.0,0.0,0.0,0.0
Public,74.58,84.33,100.0,100.0,100.0,100.01,100.0
No. of Shareholders,592.0,592.0,599.0,2866.0,2466.0,2307.0,2293.0
