,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,0.00,239.14,106.46,190.92,,,4.70,66.33,202.18
Inventory Days,,,0.00,1186.25,3.24,0.00,,,0.00,1.12,4.87
Days Payable,,,,0.0,21.09,,,,,306.43,325.17
Cash Conversion Cycle,,,0.00,1425.39,88.61,190.92,,,4.70,-238.98,-118.11
Working Capital Days,,,1314.00,1460.0,118.9,803.00,,,-43.11,-88.26,-0.5
ROCE %,,5.31,1.67,0.47,0.83,0.55,0.28,0.00,-175.77,,1.01
