,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.03,8.65,6.74,8.39,8.11,8.13,9.99,8.29,9.13,9.21,8.29,8.58,9.31
Expenses,6.24,6.64,9.18,6.96,7.18,7.17,7.6,7.63,7.7,7.41,6.59,6.86,7.4
Operating Profit,2.79,2.01,-2.44,1.43,0.93,0.96,2.39,0.66,1.43,1.8,1.7,1.72,1.91
OPM %,30.9,23.24,-36.2,17.04,11.47,11.81,23.92,7.96,15.66,19.54,20.51,20.05,20.52
Other Income,0.7,0.75,-11.97,0.51,0.43,0.47,-0.59,0.78,0.59,0.57,0.59,0.6,-5.92
Interest,0.65,0.98,0.21,0.51,0.43,0.47,0.87,0.48,0.47,0.47,0.32,0.5,0.31
Depreciation,0.93,1.18,1.15,1.05,0.88,0.97,0.96,0.8,0.81,0.82,1.76,1.02,1.04
Profit before tax,1.91,0.6,-15.77,0.38,0.05,-0.01,-0.03,0.16,0.74,1.08,0.21,0.8,-5.36
Tax %,27.75,13.33,-0.25,34.21,140.0,-400.0,-933.33,75.0,28.38,29.63,38.1,30.0,-2.8
Net Profit,1.38,0.52,-15.81,0.25,-0.02,-0.06,-0.31,0.04,0.53,0.76,0.13,0.56,-5.52
EPS in Rs,0.01,0.0,-0.09,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.03
