,2022-09-01,2022-11-01,2023-03-01,2023-06-01,2023-09-01
Promoters,70.2,70.2,70.2,70.2,71.03
Public,29.81,29.8,29.79,29.79,28.96
No. of Shareholders,337.0,370.0,395.0,415.0,602.0
