,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,93.0,68,72,86,80,91
Inventory Days,67.0,103,122,134,84,120
Days Payable,130.0,97,130,158,80,79
Cash Conversion Cycle,30.0,74,64,62,84,132
Working Capital Days,183.0,183,157,159,96,128
ROCE %,,15,16,17,36,35
